'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'8834066a12bf672';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Verbesserung: für solche Themen mehr Zeit pro LV einplanen'
'8834066a12bf672';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine '
'8834066a12bf672';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'8834066a12bf672';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'-'
'8834066a12bf672';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'kurz und bündig'
'c83df6324ad163f';'17S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Art, wie die komplexen Themen vorgetragen und verständlich erklärt wurden...'
'c83df6324ad163f';'17S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Das man die LV aktiv(!) in beide Seiten gestaltet, also mit Diskussionen, das habe ich mir in einer Philosophoschen Veranstaltung eigentlich erwartet. jedoch blieben so sehr viele Fragen offen.
Vielleicht die Didaktik ändern, das Wissen des Hr. Professors ist sehr Umfangreich, doch die Frage ist immer, wie man soetwas transportiert.
Frontalunterrricht - das wissen wir - ist nicht förderlich, unabhängig des Alters.
Und ich sehe noch weniger Sinn darin, bolemisch Sätze und Konstrukte auswendig zu lernen, damit ich eine halbwegs gute Note bekomme, sondern der Sinn soll ja auch darin liegen, für das Leben etwas zu lernen, vielleicht kritisches hinterfragen, oder andere Positionen einzunehmen etc.
Die Philosophie sollte ein lebendiges Fach sein, kein herunterdiktiertes, mit Fachterminis vollgepflastertes und womöglich eines das man auch noch sehr schwer verstehen kann. 
Dies ist nur meine perönliche Sicht, vielleicht liegt es auch an meiner trivialen Denkweise, dass ich gerne eine lebendigere Position einnehmen würde.'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'guter Überblick über Problematik'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die unterschiedlichen Schwerpunkte und die Vielfalt der Themen'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die ruhige und kompetente Leitung durch den Lehrenden und die Auswahl der Themen inkl. der Literatur, ebenso sein Fachwissen.'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Alles!!! Alle Themen waren höchst interessant und die Gruppendiskussionen waren sehr aufschlussreich und regten zum Weiterdenken an!'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'- Die Diskussionen, die Dank der Mitarbeit der Kollegen und Kolleginnen zustande gekommen sind. 
- Struktur und Organisation war gut. Schon vor der LV in Form eines Seminarsplans und das zur Verfügung stellen von Texten. Aber auch während der LV gute Struktur. 
- Wie sich der LV-Leiter eingebracht hat fand ich auch gut. 
'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Zeit zum Diskutieren.
Die Offenheit der TeilnehmerInnen für Inputs von anderen und auch die Bereitschaft der TeilnehmerInnen sich einzubringen.
Das Auftreten der Lehrperson war sachlich und kompetent, manchmal wäre ein deutlicheres Durchgreifen hilfreich gewesen, das kam aber dann immer mehr im Verlauf der Lehrveranstaltung.'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Veranstaltung um 1-2 zu verlängern.'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehr Input vom Vortragenden. Es war schwierig an den Diskussionen teilzunehmen, denn bis man dran war hatte man schon zum Teil vergessen was man zu sagen hatte. Wie gesagt, hätte ich gerne gewusst wie die Ethik, sprich anerkannte Vertreter zu den einzelnen Themen stehen.'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Gibt es keine! Alles war cool!'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es war zu wenig Zeit für Diskussionen'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es sollte jeder nach Möglichkeit zu Wort kommen ohne unterbrochen zu werden von anderen TeilnehmerInnen anstatt dass eine einzelne Person die Lehrveranstaltung dominiert, obwohl auch andere sich gerne zu Wort melden würden. Hier evtl. Gesprächsregeln deutlicher festlegen und nach Möglichkeit konsequenter einhalten, das gilt insbesondere für die TeilnehmerInnen.'
'7cf57004cfff71b';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'-'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'sehr netter und kompetenter Vortragender, sehr interessante und spannende Texte und Diskussionen, Zeitplan, Prüfungsmodus, Filme und Videos zur Veranschaulichung und zum besseren Verständnis'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Art und Weise der Gestaltung des Seminars (Referate, Diskussionen, Filme) und vor allem die mitreissende Begeisterung des Herrn Professor! Sehr zum Empfehlen!!'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'vielseitiger Ansatz'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Themenzusammenstellung, Referate'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Dr. Günzel ist mittlerweile jedes Semester ein Pflichttermin. Bitte unbedingt wieder einladen, er ist eine absolute Bereicherung!!!'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'wie immer ein tolles Seminar, obwohl im Block, vergeht die Zeit wie im Fluge.'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'ALLES! Hab die Diskussionen und Themen sehr gut und passend gefunden, denn es hat nicht nur die rein philosophischen Ansichten berücksichtigt sondern viele mehr!'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'/'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ein gewisses Standart für Referate erstellen. Aufbereitung der ReferentInnen sehr schlecht.'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'ok'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'kurz und bündig, passt sehr gut'
'471e59f8f58858d';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'ok'
'c75ba7186ae685a';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Basislektüre war sehr gut gewählt. Die Anregungen des Vortragenden waren sehr hilfreich. Hervorzuheben ist auch seine subtile Gesprächsführung, die Ergänzungen zu den Referaten und die gelungene Überbrückung ausgefallener Referate.'
'c75ba7186ae685a';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Verschiedene Autoren wurden bearbeitet
Annäherung an das Thema mit dem Sammelband
Interessante Beiträge des LV Leiters aber auch der Kommilitoninnen
Referate und ausreichend Raum zur Diskussion'
'c75ba7186ae685a';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Aufteilung der Inhalte, die Inhalte wurden gut erklärt und sehr spezifisch diskutiert. '
'c75ba7186ae685a';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Leider fielen einige Referate von Studierenden (ohne Schuld des LV-Leiters) aus. Der schwarze Punkt geht an die Kolleginnen.'
'57f69d77844fc42';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Lockere Atmosphäre
Themen'
'57f69d77844fc42';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Hochkompetenter LV-Leiter, super Eingehen auf Interessen der Studierenden, spannend vermittelte Inhalte, sehr gute Literaturauswahl und Hinweise auf weiterführende Literatur
'
'57f69d77844fc42';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Eine sehr gelungene Einführung in die Technikphilosophie und Technikethik inklusive Einblick in die Robotik-Forschung.

'
'57f69d77844fc42';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehrere solcher LVs zur thematischen Vertiefung '
'57f69d77844fc42';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Leider sind einige Referate entfallen, so dass etwas improvisiert werden musste, insgesamt war es aber eine interessante Lehrveranstaltung.'
'57f69d77844fc42';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Vereinbarkeit Studium und Beruf sollte abgefragt werden'
'5c53b270922a26e';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Das Seminar war sehr lebendig, und sehr hilfreich den Text (annähernd) zu verstehen.'
'5c53b270922a26e';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der Leiter'
'5c53b270922a26e';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Gut strukturiert, nahe am Primärtext, '
'5c53b270922a26e';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'absolut keine'
'5c53b270922a26e';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'kurz und bündig'
'5c53b270922a26e';'17S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Sehr gute Einführung in die Thematik der Logik. '
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Zusammenfassungen und Ergänzungen zu den Referaten.'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'
Die sehr kompetente und dennoch zurückhaltende Moderation durch den LV- Leiter ermöglichten außergewöhnlich lebendige und fruchtbare Diskussionen zu den jeweiligen  Referatsthemen. 
Die Lehrinhalte wurden zu Beginn des Proseminars kompakt vermittelt und in die  Referatsbesprechungen (wie zufällig)eingebaut; eine effiziente und nachhaltige Lehrmethode!'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die Diskussionen mit dem LV-Leiter und den Studierenden'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Vielfältigkeit der Themen incl.Schwerpunkte,
Diskussion bewegt sich immer in der Nähe gesellschftl.Wirklichkeit,
Alle Themen erfahren ihre gerechte Wertschätzung,es wird nichts ausgeschlossen.'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Diskussionen und das unglaubliche Wissen des Vortragenden!'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die bewährte, kompetente Art des Lehrenden. Die Vielseitigkeit der Themen und der Literatur.'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Präzise Vorbereitung !!!!!! Excellent!!!!'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Solche LVs könnte man doppelt anbieten.'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Allfällige Literaturtipps seitens Hrn. Dr. auf Papier zusammenfassen, oder vorab austeilen. '
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Wieder einladen!!!!'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'23cefd51bc2a681';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'-'
'65fdd32ed9d6618';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Das Thema der Lehrveranstaltung war sehr interessant; der Vortrag von Dr. David war äußerst spannend und gedanklich anregend. Die freundliche, entspannte Art von Dr. David war ausschlaggebend für die sehr gute Atmosphäre in der LV. '
'65fdd32ed9d6618';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der Vortragende'
'65fdd32ed9d6618';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'65fdd32ed9d6618';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'65fdd32ed9d6618';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'gut'
'3b2e864d4eb3431';'17S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der Vortragende lässt jede Art von Fragen zu und gibt sehr viele Denkanregungen! Er denkt sehr kritisch und animierte das Publikum zum Diskutieren und kritisch hinterfragen, bzw. seine Ansichten kritisch zu hinterfragen und das ist meist sehr selten, dass ein Vortragender selbst sich aussetzt.'
'3b2e864d4eb3431';'17S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Zu wenig Antworten, denn der Vortragende antwortet immer mit weiteren Fragen. Manchmal wäre es einfach gut gewesen, wenn er eine Antwort gegeben hätte anstatt mit Gegenfragen weiter zu machen.'
'a5a08325a3e1a3c';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der gute Erzählstil. Das Eingehen auf alle Fragen! Das viele Wissen. Der mediale und interdisziplinäre Einschlag an manchen Stellen.'
'a5a08325a3e1a3c';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die weite des themas und diese alltäglichkeit von trauer'
'a5a08325a3e1a3c';'17S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der Ablauf des Seminars '
