'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'757aeb0f3e66c44';'16S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'sympathischer LV-Leiter
guter Aufbau / Inhalt der LV
hilfreiches Feedback des Lv-Leiters nach den Präsentationen'
'757aeb0f3e66c44';'16S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'757aeb0f3e66c44';'16S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'vielleicht etwas genauer sagen, wie man die Zusammenfassungen/"präwissenschaftliche Arbeit" schreiben soll bzw. auf was man achten sollte und wie genau diese geschrieben sein sollte'
'ca76fca5fb653f5';'16S';'VC';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'es wurde alles sehr genau und verständlich erklärt; wenn Herr Sima merkte, dass wir etwas nicht wissen/genau verstehen, was man aber wissen sollte, hat er sich dafür Zeit genommen, uns es verständlich zu erklären; ich habe wirklich sehr vom Kurs profitiert, angenehme Atmosphäre, es wurde auf die anderen Termin der Studierenden Rücksicht genommen'
'ca76fca5fb653f5';'16S';'VC';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'LV Leiter bemüht sich sehr den Studierenden etwas zu vermitteln. Der Schulbesuch, da man zur Abwechslung mal nicht nur vorm Computer auf der Uni gesessen ist. Die Schule war auch sehr interessant. Server einmal aufgesetzt ;)'
'ca76fca5fb653f5';'16S';'VC';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'ca76fca5fb653f5';'16S';'VC';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Klausur möglicherweise etwas kürzen, da es schon sehr lange gedauert hat. '
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'der Titel- leider waren die Neuen Technologien nicht im Bewegungsradius des LV-Leiter - z.B.: Web 2.0 ist inzwischen standard und keine neue Technologie'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'* Auf die Anregungen und Krtitikpunkte der StudentInnen wurde ausführlich Rücksicht genommen
* Fragen wurden ausführlich beantwortet
* Die StudentInnen wurden zum Mitwirken in der LV animiert'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Lehrperson ist sehr bemüht und kompetent. Man kann Verbesserungsvorschläge äußern, welche zum Teil berücksichtigt werden.'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'hat sich strengstens an alle Regelungen gehalten, faire Klausur, gut mit Kritik umgegangen, PS: viel Gesundheit! :)'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Erfahrungen der Lehrperson in der Schule.'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'das Thema der LV klingt so spannend - wenn man aber genauer darüber nachdenkt fällt es einem meiner Meinung nach schwer konkrete Inhalte dazu zu finden'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich kann mir nicht vorstellen, dass mir diese LV im Unterricht nützlich sein kann. Sie sollte viel strukturierter sein und dem heutigen Stand der Technik folgen und nicht den vor 10 Jahren. Meiner Meinung nach hat diese Lehrveranstaltung nicht sehr viel mit Neue Technologien und Software Produkte an der Schule zu tun gehabt. 

Ich weiß jetzt nicht wirklich was ich anders unterrichten soll, als das was zu meiner Schulzeit schon vorhanden war. Fast kein Unterschied zur LV "Ziele Inhalte und Methoden". 

Ich möchte gerne in der Didaktik nützliche Dinge erfahren und theoretische sowie praktische Aspekte durchgehen, welche mir als angehende Lehrperson dabei hilft, meinen Unterricht abwechslungsreich und interessant zu gestalten und nicht das die Schüler dabei einschlafen. Dafür hätte ich mir gerne mehrere neue vorteilhafte Technologien und Softwareprodukte gewünscht. Umfragen oder eine Wordwolke zählen für mich nicht dazu. '
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Strukturierung fällt, bin mit den zahllosen LINKS überfordert und verstehe den Zusammenhang nicht. '
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'eine LV-Leiter einsetzen, der das Thema der überblickt und dieses Wissen auch weitervermitteln kann.'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'* Ein Proseminar wäre für diese Lehrveranstaltung vermutlich besser geeignet. Dadurch wäre mehr praktische Arbeit und ev. eine Exkursion möglich.
* Das Einrichten und Betreiben einer Datenbankinstanz für einfache Aufgaben, z.B. DB anlegen, Tabellen anlegen und CSV-Inhalte importieren und exportieren wäre im Hinsicht auf die Prüfung sicher förderlich.'
'974e077c94dfc81';'16S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'JANEIN';'Die Lehrperson hat den Studierenden die Gelegenheit geboten, auch während des Semesters Feedback zur Lehrveranstaltung zu geben. (Informell oder auch durch Anwendung bestimmter Methoden wie z.B. des „Blitzlichtes“ oder der „+/-/? Methode“)';' 1:ja(1/j), 2:nein(2/j), 3:keine Antwort(-3/j)';'1';'1';'und hat ein sehr nettes + ausführliches Feedback gegeben (y)'
'40e746ac736996e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Das sie nicht regelmäßig statt gefunden hat.'
'40e746ac736996e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'persönliche Beratung sehr hilfreich'
'40e746ac736996e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'interessante Vorträge, faire Durchführung'
'40e746ac736996e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'innerhalb von einem Wochenende (wo ich gerne etwas anderes mache) musste man schon einen Abstract schreiben - etwas zu schnell für mich. Auch sonstige Fristen waren kaum einhaltbar, wenn man das Aufgetragene gewissenhaft machen wollte, für 3 ECTS ist die Forderung nach einer Seitenzahl von 30 Seiten doch sehr hoch gesteckt'
'40e746ac736996e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es wäre jedoch von Vorteil gewesen, wenn wir das Thema "wissenschaftliche Arbeit" besser behandelt hätten bzw. eine Einführung gehabt hätten und nicht einfach gleich innerhalb der ersten Woche die Forschungsfrage behandeln.'
'001a8f5d80deb33';'16S';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Zusammenarbeit mit Schule'
'001a8f5d80deb33';'16S';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Praxisbezogen'
'001a8f5d80deb33';'16S';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Gefallen hat mir dass Seiten wir learningapps und kahoot vorgestellt wurden, da man diese in Zukunft sehr gut in den Unterricht einbauen kann.'
'001a8f5d80deb33';'16S';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Sehr viel Aufwand '
'001a8f5d80deb33';'16S';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'zu Semesterbeginn sollt klar geklärt werden welche Aufgaben bis zum Ende des Semesters zu absolvieren sind. So gab es von Woche zu Woche neue Aufträge und ich wusste selten, was ich jetzt wirklich machen soll. '
'001a8f5d80deb33';'16S';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es wäre wünschenswert gewesen die Arbeitsaufträge über das Semester aufgeteilt zu bekommen und nicht alles auf einmal am Ende des Semesters
Beim Kinderkongress war viel zu wenig Zeit und es war unmöglich alle Stationen zu besichtigen. Bei der zweiten Runde war niemand bei unserer Station und die Kinder waren sehr enttäuscht dass sie niemanden ihr Projekt präsentieren konnten und sie haben sich auch nach einer Weile gelangweilt. '
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Dass die Professorin immer auf unsere Fragen eingegangen ist und alle Themen sehr geduldig mit uns bearbeitet hat.'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Frau Mag. Glanzer hat sich hervorragend um das Verständnis der Studenten für die lateinische Sprache und Grammatik eingesetzt und es ist ihr auch gelungen, den Kurs interessant und motivierend zu gestalten.'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die Lehrveranstaltungstermine mit Frau Glanzer'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die Lehrmethoden von Prof. Glanzer'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die menschliche Art Wissen zu vermitteln (Fr. Mag. Glanzer)'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'
Frau Glanzer und ihre Eselsgeduld in Sachen Beibringen der lat. Sprache'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';',dass es ganz viele Übungen gab - war sehr hilfreich'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'
keine Kritikpunkte'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ewig Möchtegern-Lernende und Besserwisser (ohne jede Prüfung und sonst keine Ahnung: Bruno)
sollten von der Vorlesung ausgeschlossen werden, denn sie stören nur!!!'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Um alle zum Mitmachen anzuregen, könnte man jeden einen Satz oder eine Übung übersetzen/machen lassen. Leider haben oft sehr wenige nur mitgemacht.'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'zu spät am Abend'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'
Vielleicht kann man Frau Professor anstellen.'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'" für die Katz "'
'6a355335b61f637';'16S';'AG';6.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Ich finde, dass Frau Mag. Glanzer eine ganz besonders gute Vortragende ist.'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'OPTIONEN';'Das Thema dieser LV hat mich interessiert.';' 1:trifft zu(1/n), 2:trifft weitgehend zu(2/n), 3:trifft kaum zu(4/n), 4:trifft nicht zu(8/n), 5:keine Antwort(-3/j)';'1';'1';'sehr interessant, da Moderation mit Großgruppe möglich'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'als Großgruppenveranstaltung gehalten - trotz vorheriger Skepsis gut gelaufen!
das Moderatorenteam war flexibel für Situationen und kompetent'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die Vielseitigkeit der Lehrinhalte'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Unterschiedliche Methodik, angenehmer Wechsel von Vortrag und Interaktion, Möglichkeit(en) zum praktischen Üben'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Sehr praxisbezogen und abwechslungsreich gestaltet'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Erfahrung einer Großgruppe
Das Leiten von zwei verschiedenen Moderatoren

Die praxisnahe Gestaltung'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die Moderation der LV-Leiter
selbstständige Ausarbeitung
Theorie & Praxis'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'die Methoden und Theorien der Moderation, die Selbstreflexionen - hilfreich für den Lern-und Steuerungsprozess '
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Verschiedene Methoden zu lernen und immer Theorie und Praxis zu verbinden'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'-Zusammenlegung mit der LV 815.608, ermöglichte (durch die zwei DozentInnen) Theorie- und (!) Praxisinput in einer echten Großgruppe
-hohes Maß an Lernerfahrung (aus unterschiedlichen Rollen) für Moderationen
-Möglichkeit der Beteilingung durch StudentInnen '
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Zusammenspiel der LV-Leitung/Moderatoren, Methode und Inhalt, Rollenwechsel, Möglichkeit etwas auszuprobieren, Durchspielen eines Workshops, Intensität und Dichte, Ausklang am letzten Tag, Entwicklung der Gruppe'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Das viele selbstständige Arbeiten, der Austausch von Ideen und die Möglichkeit unterschiedlichsten Arten von Moderationen im Kontext von Groß- und Kleingruppen kennen zu lernen. '
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Authentizität und Professionalität der Vortragenden'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Arbeitszeiten waren etwas knapp berechnet. 
Ich empfand den LV-Leiter immer wieder als genervt von den Teilnehmern, das fand ich sehr unpassend.'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'richtet sich eher an die Studierenden: Erwartungshaltungen vorab definieren und klären! '
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'/'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-evtl. längere Mittagspause'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Alles war sehr dicht gedrängt, die Aufmerksamkeit lässt bei drei vollen Tagen hintereinander stark nach.'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehr Pausen'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehr weniger lange Tage'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'eventuell mehr Pausen, um neue Ideenvorschläge zu finden und Kopf frei bekommen, vielleicht noch näher auf einzelne Personen eingehen '
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'längere Pausen und Arbeitszeiten; Zeit nutzen und Vorgabe der LV-Zeit einhalten (wenn Sonntag bis 18 Uhr, dann nicht um 16 Uhr aufhören! dadurch entsteht Zeitdruck und Stress und es kommt zu Aussagen wie "...dafür haben wir keine Zeit mehr, da wir ja früher aufhören...") - wer sich für die LV anmeldet, sollte sich auch die Zeit frei halten'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'JANEIN';'Die Lehrperson hat den Studierenden die Gelegenheit geboten, auch während des Semesters Feedback zur Lehrveranstaltung zu geben. (Informell oder auch durch Anwendung bestimmter Methoden wie z.B. des „Blitzlichtes“ oder der „+/-/? Methode“)';' 1:ja(1/j), 2:nein(2/j), 3:keine Antwort(-3/j)';'1';'1';'sehr häufig möglich; hohe Flexibilität - Feedback gleich umgesetzt'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'OPTIONEN';'Mein persönlicher Lernfortschritt in dieser LV war:';' 1:sehr hoch(1/n), 2:hoch(2/n), 3:mittel(4/n), 4:niedrig(8/n), 5:sehr niedrig(16/n), 6:keine Antwort(-3/j)';'1';'1';'konnte sehr viel ausprobieren und in verschiedenen Rollen arbeiten'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'OPTIONEN';'Gesamt gesehen halte ich diese LV für:
';' 1:sehr gut(1/j), 2:gut(2/n), 3:durchschnittlich(4/n), 4:schlecht(8/n), 5:sehr schlecht(16/j), 6:keine Antwort(-3/j)';'1';'1';'es sollte mehr davon an der AAU geben'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'passt'
'7fd1a3cb4f57a8e';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Alles gut'
'e7b26e807f2d995';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'persönliche Begrüßung
Inhalte gut aufbereitet --> 2. Blocktermine sogar sehr viel Mühe gegeben ohne PP zu arbeiten (Respekt!)
Group Cloud 
LV Leiter hat seine Position nicht "heraus hängen lassen", sondern hat Studierende als gleichwertige Mitmenschen gesehen/behandelt!!!!! Top!'
'e7b26e807f2d995';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Mini-Feldforschung'
'e7b26e807f2d995';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Herr Mag. Dr. Neugebauer, der sehr nett und über alle Maßen bemüht war, den Wünschen der Studierenden gerecht zu werden. Außergewöhnlich positiv empfand ich auch, dass er jedem Studierenden persönlich mit Handschlag begrüßt hat. '
'e7b26e807f2d995';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Inhalte gut aufbereitet und ausgedruckt mitgebracht. Eventuell war das Niveau für einige zu hoch (Hofschuld?). Herr Dr. Neugebauer hat einen sehr respektvollen und wertschätzenden Umgang mit allen gepflegt. Er ging sehr gut auf Wünsche der Teilnehmenden ein. Das Seminar würde ich wieder besuchen!'
'e7b26e807f2d995';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der Professor war sehr locker; er passte sich sofort den Wünschen der Studierenden an und switchte von einem Mal aufs andere von Powerpoint auf Kärtchen und Flipchart; Gruppenarbeiten'
'e7b26e807f2d995';'16S';'SE';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die unterschiedlichen Werkzeuge des Projektmanagements.
Der rote Faden an der LV.
LV-Leiter ist auch sehr auf die Vorschläge der Teilnemhmer eingagengen, daher sehr engagiert.'
