'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'79f551bc7c92a4b';'19W';'PS';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es hätten gerne noch mehr Exkursionen sein können!'
'79f551bc7c92a4b';'19W';'PS';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Lockere Atmosphäre'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die tolle Aufteilung der Themen, keine Scheu vor Videoaufzeichnungen (Danke vielmals!) und die super Professoren natürlich, die ihre Themen wirklich mit Herzblut vortragen. Durch und durch eine tolle LV! :)'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr gut aufbereitete LV, Herr Hohenwarter und Molina machen dies sehr gut.

Alles klar und verständlich erklärt

Videoaufnahmen der Vorlesung'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Herr Hohenwarter spricht zwar sehr schnell, aber ist immer wieder sehr unterhaltsam. Man spürt, dass sein Herz für den Themenbereich Klima, Wetter und Klima-Wandel schlägt. Er gibt auch immer wieder Inputs, was man besser machen kann, um dem Klimawandel ein wenig Einhalt zu gebieten.'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die vielfältigen Themen, die in der LV besprochen wurden. Die Spannweite reicht von der Permakultur (soziale Aspekte) bis hin zu dem Klimaschutz. Die Vortragenden haben darauf geachtet, jedes noch so schwieriges Thema der Studentenschaft zu erklären. Dazu haben sie auch Zeichnungen erstellt, welche Systeme oder Aspekte einer Frage visualisiert haben (z.B. die Wetterlage in Wien). Die Folien waren übersichtlich, informativ und verständlich geschrieben. Am meisten haben mich die historischen Bezüge zu den Messreihen interessiert, seit wann es Aufzeichnungen zu den Temperaturen, dem Niederschlag gibt. Aber die biologische Komponente des Klimas, nämlich die Phänologie hat mich auch interessiert. '
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die spannenden und motivierenden Vorträge von Hrn. Mag.  Hohenwarter, das große Eigeninteresse ist deutlich erkennbar. 
Dr. Molinar hat sich bemüht, die Deutsch-Kenntnisse sind noch nicht perfekt daher ab und zu schwer zu verstehen. '
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr interessante Inhalte der Vorlesung. Interaktion im Plenum. Seh kompetente Lehrende.'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Hochinteressant, die Vorträge super und verständlich dargebracht, hat mir in vielerlei Hinsicht die "Augen geöffnet"'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Nur eines bei den Kulturen, die schon einen Wandel in ihrem Umfeld vollbracht haben gibt es noch andere Beispiele. In Malta waren es die "Ureinwohner" die um Jahre 0 v. Chr. eine nachhaltige Ackerbaukultur betrieben haben. In Afrika die "W(V)adaji", dieses Volk in Äthiopien hat Jahrhunderte in der unwirtlichen Gegend der Sahara überlebt, dank eines ausgeklügelten Zisternensystems. Dadurch konnten sie Pflanzen anbauen, welche nur den Jahresniederschlag in Äthiopien brauchten.  '
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine Kritik'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine. '
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Beide Vortragenden sprechen sehr schnell, man kann oft nicht gut mitschreiben. Die Folien speziell bei Herrn Molina sind nur sehr kurz sichtbar, aber sehr dicht bedruckt/beschrieben. Vielleicht kann man ein wenig kürzen und dafür etwas langsamer vortragen.'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Eventuell mehr Fokus auf Wetterentstehung und Wetterlagen bzw. mehr Inhalt zu Winden, Wolken, Wettersystemen etc.'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'ok.'
'eace4fd6106dc80';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Gut und klar aufgebaut.'
'b62dc528e9488b5';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die LV hat mir neue Blickwinkel auf (den Umgang mit) Bildmedien und Postkarten um Speziellen ermöglicht. Die Exkursion nach Graz war eine sinnvolle Ergänzung und hat mir ebenfalls gut gefallen, weil es in dieser Einheit verstärkt um kuratorische Ansätze ging.
Frau Tropper hat ihr Fachgebiet aus meiner Sicht mit Begeisterung vermittelt und sich sehr um eine interaktive LV bemüht.
'
'b62dc528e9488b5';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'sehr gute Atmosphäre im Kurs
abwechslungsreich
den Praxisbezug mit der Ausstellung fand ich sehr, sehr gut und hat mich sehr inspiriert
'
'b62dc528e9488b5';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Thema der LV, Exkursion, Begeisterung der LV-Leiterin für das Thema'
'b62dc528e9488b5';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Wie bereits in der LV diskutiert wäre vielleicht ein anderes Format als reine Gruppenreferate, auf die sich die anderen Teilnehmer*innen aber nicht vorbereiten müssen, sinnvoller.'
'b62dc528e9488b5';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich persönlich bin kein Fan von Referaten,  für mich ist das eine sehr große Stresssituation - Eine Möglichkeit zwischen einer kleinen schriftlichen Arbeit und einem Referat zu wählen würde ich sehr gut finden
Außerdem sind Gruppenarbeitem immer sehr ''lästig'', da man nie weiß ob die Leute dann alle gleichermaßen mithelfen, ich habe da eher schlechte Erfahrungen gemacht und mache die Dinge lieber selbstädnig
Die Abschlussarbeit finde ich aber alles in allem sehr gut um zur Note zu kommen, es wäre aber gut wenn man dort auch das Semester zusammenfassen würde - also was man von den einzelnen Terminen mitgenommen hat
Die Aufteilung in mehrere längere (3h) Einheiten finde ich sehr gut, auch 4 h sind in Ordnung, alles was länger ist, wird dann sehr anstrengend, dies nur als Anmerkung für zukünftige Kurse'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr interessante Inhalte, gut gestaltet'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Vortragende und die Auswahl der Texte '
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die Möglichkeit der aktiven Teilnahme '
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'große Bandbreite an Themen, die abgedeckt wurden
Vertiefung der Allgemeinbildung
Filme und Exkursion lockern die LV auf'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'unterschiedliche Themen, Exkursion, Mischung Vorträge und Diskussion , Filme'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'
   Aufbau, Gestaltung und Ablauf der LV, Exkursions-Angebot,
   
   verschiedene Zugangsweisen zum  LV-Thema,
    
    hochinteressante, spannende Vortragsart,
    
    viel Raum für Fragestellungen u. Diskussion '
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Diese LV hat mir besonders gut gefallen, weil sie sehr aktuell und sehr informativ ist.
Die Interaktive Partizipation ist bereichernd.'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'gute Atmosphäre, die Erklärungen waren klar,
viel Raum für Diskussionen,Rezensionen...

'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'sehr interessante themen
gute erklärungen
'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'aktive Diskussionsbeteiligung der Studierenden
aktuelle politischen Themen'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Referate sollten nicht vorgelesen werden
'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine, sehr interessante, realitätsnahe LV'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'die Powerpoint Präsentationen auf moodle hochladen wäre super'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Manchmal wurde der Kurs für meinen Geschmack etwas zu lange hinausgezogen, nach fast 2 stunden wird es schwierig noch aufnahmebereit zu bleiben '
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'    

    keine!'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Gute Möglichkeit, um die Meinung zu äußern.'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';' 
 keine'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'sehr interessante und informative LV, Lehrperson ist überaus kompetent und sympathisch'
'e61c08cf509b646';'19W';'VC';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'sehr gut'
'61e3efceb7d8367';'19W';'SE';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die eigenständige Analyse und Präsentation von Dokumentarfilmen.'
'61e3efceb7d8367';'19W';'SE';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Kreative Mitarbeit; intensive Beschäftigung mit Film, insbesondere Dokumentarfilm; Raum für anregende Diskussionen; Meinungsfreiheit und konstruktives Feedback; sehr angenehme Vorträge.'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Praxisvermittlung! Super Seminar'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Intensive praktische Arbeit; Freiraum für kreative Entfaltung; Beschäftigung mit Equipment und technischen Mitteln; sehr angenehme Vorträge und Herangehensweise an die Materie.'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Ausarbeitung eines Treatments/ Essays'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'...die Organisation, das Thema, die Inhalte, die Art und Weise wie die Themen aufbereitet sind, schlüssig, interessant, lebendig..Frau Dr. Sabo hat die LV sehr interessant und mit sehr viel Engagement abgehalten. Sie ist sehr sympathisch, 
kompetent, witzig und authentisch! Sehr zum Empfehlen, tolle LV!!!!'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Noch intensivere Beschäftigung mit filmischen Praktiken anhand von Ausarbeitungen an Filmbeispielen.'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich wünsche mir noch mehr solche Kurse mit weiterer Vertiefung in Schnitt. Bzw. einen reinen Schnittkurs'
'ec749b494f92e4d';'19W';'PM';2.0;6.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'mehr Detailfragen'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'dass  man sich mit Wortmeldungen beteiligen konnte, dass sich immer wieder gute Gedanken ergaben, dass der Vortragende sehr intelligent und geistreich ist, dass man dadurch seinen eigenen Horizont erweitern konnte'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'der philosophische Zugang'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das wir Texte analysieren konnten und diese dann zu einer besseren Note beitragen können.'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Angenehmes Klima, der Professor ist sehr auf die Anwesenden und deren Unsicherheiten und Verwirrung eingegangen und hat versucht das aufzulösen. 
Total faire Prüfungsfragen.'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Ich finde, der Herr Peterlini bringt einen dazu sich auch über den Prüfungsstoff hinaus Gedanken zu machen. Er ist sehr sympathisch und begegnet einem auf Augenhöhe. In der ersten Einheit war ich sehr begeistert, dass wir sogar Musik in die Vorlesung eingebaut wurde.'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das Sie uns Studenten in ihre Vorlesungen mit einbeziehen unsere Meinungen hören möchten. 
'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Interessant und ansprechend gestaltet, es gab Raum für Diskussionen und Fragen. Die LV war locker gestaltet und bot eine angenehme Lernatmosphäre. '
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Mir hat die Art und Weise des Vortragens gefallen, lebendig und motiviert. Die Begeisterung für Pädagogik war zu spüren. Es wurde immer darauf geachtet, die Studierenden mit einzubeziehen. Es wurden verschiedene Medien genutzt um den Lehrstoff ansprechend aufzuarbeiten (Videos, Fotos). Auch die Zusatzinformationen zu wichtigen Persönlichkeiten der Pädagogik waren sehr interessant. Mir hat auch gefallen, dass schwierige Namen auf die Tafel aufgeschrieben wurden und Beispiele/Modelle (z.B. Sozialisation) ebenfalls aufgezeichnet/teils geschrieben wurden. Dadurch waren komplexe Themen besser nachvollziehbar. Auf persönlicher Ebene empfand ich die spontan eingebauten und individuell abgestimmten "Witze" sehr toll, weil sie oft trockene Themen aufgelockert haben und das "Schweigen" der Studierenden gebrochen haben. Diskussionen wurden aufgegriffen und besprochen (z.B. Gender und Dichotomie). '
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Mitschriften der Kollegen bei eventueller Verhinderungen für den Besuch der LV 

'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Auch wenn die vielen Themen in den Lehrveranstaltungen oft sehr komplex, verwirrend und verunsichernd waren, war es doch immer sehr spannend und interessant, den mit großer Leidenschaft gestalteten Vorlesungen zu folgen.   '
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Hans Karl Peterlini und Isabella Sandner, finde sie sind ein gutes Team und seine Faszination die was er aufbringt und lebt, den Themen gegenüber. '
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Herr Dr. Peterlini war sehr bemüht den Studierenden locker und gelassen den LV-Inhalt zu vermitteln. Durch viel Bewegung seitens Dr. Peterlini und Zulassen von häufigen Diskussionsrunden wurde die LV, trotz Blockveranstaltung, selten langweilig oder einschäfernd.'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ein zusätzliches Lerntutorium wäre hilfreich, denn zeitweise ist es schwer während der LV mitzukommen, da es etwas unstrukturiert aufgebaut ist.'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Er war bei der Prüfung nicht anwesend, es wurde ihm angeboten das ein anderer seinen Termin beim Zahnarzt wahrnimmt.'
'3d8eaf39a98eed1';'19W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Folien waren mir zum Teil ein Rätsel, auch wenn ich in allen Vorlesungen war. Auch die Abfolge der Folien fand ich manchmal thematisch durcheinander. Ich hab mir oft schwergetan eine Struktur zu erkennen, weil die Themengebiete innerhalb der Vorlesung ineinaderverschwammen, was natürlich schwierig ist, wenn man sich noch nicht so gut auskennt.'
