'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Der Unterrichtsstoff wurde gut erklärt. Sehr hilfreich war es, dass die Einheiten auch online mitzuverfolgen waren. Sehr gut fand ich auch, dass die LV aufgezeichnet wurde. So kann auch ich mir, als Vollzeit Berufstätiger, die LV im nachhinein anschauen. '
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Tolle LV! 
Die Aufzeichnung der LV war für mich besonders hilfreich beim Lernen und auch als Berufstätiger sehr praktisch - bitte auch in "past covid" beibehalten. Beide LV-Leiter waren mit voller Motivation darum bemüht uns ihren Themenbereich näher zubringen und sind immer auf Fragen eingegangen. Die LV war strukturiert aufgebaut und wirklich interessant und lehrreich gestaltet! 
DANKE!'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Die Folien waren hilfreich und die Beispiele zu den Themengebieten.'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Es war meiner Meinung nach sehr hilfreich, dass die VO aufgezeichnet wurde, so konnte man sich gewisse Ausschnitte nochmals anhören. Vor allem der 2. Teil mit Herrn Lattacher war extremst interessant. Generell wurden durch sehr viele Beispiele die Theorie genauer erklärt.'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Aufzeichnung der LV war wirklich sehr hilfreich zum wiederholten Anschauen. Folien war sehr gut und übersichtlich gestaltet.'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Keine.'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Die Vorlesung war fachlich sehr gut vorbereitet.'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Meiner Meinung nach, gibt es für diese LV keine Kritikpunkte. '
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'Auch in Zukunft ist es sicherlich hilfreich (in jeder LV), wenn man diese aufzeichnet. (auch nach Corona)'
'f33b1bc908b44a3';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'Der Fragebogen stellt alle wichtigen Fragen zur Lehrveranstaltung.'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Recordings, material provided, questions in moodle.'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'All the explanations were easy to understand. Presentations were well-structured and informative. '
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Very interesting course. Possibility to achieve Bonus-Points is very good. Additional materials are very helpful for the learning experience.'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Dadurch das dieser Kurs rein aus Online Einheiten bestand. War er perfekt für mich. Man konnte zwischendurch immer fragen stellen und es wurden auch Diskussionen zum Fachgebiet geführt. Alles in allen wirklich sehr gut strukturiert. '
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Netter Professor. Von Natur aus interessantes Thema. Regt Studenten immer wieder zum Mitarbeiten an, wird jedoch eher selten angenommen.'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'I have no criticism and suggestions regarding the course.'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'-'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Die Enthaltsamkeit bei der Mitarbeit könnte durch Quizfragen aufgelockert werden. Worauf sich das "Digital" bezieht ist mir nicht ganz klar.'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'- '
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'personally I was really involved into all the topics, that is why I would like to have more lectures during the semester. '
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'-'
'2361177fe482b3c';'21W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'-'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';'-2';'-1';'die ausreichenden Arbeitsmaterialien war sehr hilfreich und sehr gut, im Grunde eine der besten LV''s die ich bisher besucht habe!'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'YouTube Videos '
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Sehr angenehme Art des Professors. Praktische Beispiele und gute Erklärungen. Foliensatz eignet sich gut zum Lernen. Online-Videos zur flexiblen Zeiteinteilung haben mir enorm geholfen und sind ein Segen für Berufstätige und / oder Eltern. Flexible Ausgestaltung der LV allgemein (Terminfindung, Onlinelehre).'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Die Youtube Videos waren sehr gut erklärt und haben die Präsenzlehre sehr gut ersetzt. kompliziertere Themen konnte man so einfach nochmal anschauen.'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Youtube Videos'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Der Lehrende war immer offen weiterzuhelfen und man hat sich gut aufgehoben gefühlt. Sehr guter Lehrstil!'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';'-2';'-1';'Die Folien waren gut gestaltet, schade war nur dass der Kurs nicht in Präsenz stattfinden konnte
Die Prüfung war sehr angenehm '
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';'-2';'-1';'Die jederzeit abrufbaren Videoinhalte auf Youtube.'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Ausführlichkeit der Folien'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Die Videos auf dem Youtube Kanal'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'sehr ausführliche Lernunterlagen, spannendes Thema, Arbeitsaufwand ist für 4 ECTS angemessen'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Keine'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Manchmal etwas überhastet. Man hat oft nicht die Zeit ein Thema sacken zu lassen bevor bereits die Hälfte der nächsten Folie durch ist. So verliert man leicht den Anschluß. Dank Pausefunktion bei Online-Inhalten allerdings bewältigbar.'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Absolut nichts! Sehr netter Professor und kurzweilig erklärt'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';'-2';'-1';'keine'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';'-2';'-1';'Keine.'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';'-2';'-1';'keine Kritik andere Lv Leiter könnten sich einiges von diesem Leiter abschauen ! '
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'Die vielen Auswahlfelder werden viele bei der Ausfüllung des Fragebogens abschrecken. Zurück ans Reißbrett.'
'cb0c1b91054c838';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';'-2';'-1';'Keine.'
'5e19cb065ea91f8';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Unterstützung bei der Literaturrecherche'
'5e19cb065ea91f8';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'dass man viele Fragen stellen konnte und individuell auf einen eingegangen wurde'
'5e19cb065ea91f8';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'-'
'5e19cb065ea91f8';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'einige Tasks waren nicht zu 100% verständlich - vlt ein wenig mehr die zu erfüllenden Aufgaben erklären '
'5e19cb065ea91f8';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'-'
'19940c5f0b78bac';'21W';'VO';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'feed-back and examples from real cases'
'19940c5f0b78bac';'21W';'VO';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';'-2';'-1';'The level of participation and interaction really helped me in understanding the course properly.'
'19940c5f0b78bac';'21W';'VO';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Exam review, lecture slides, and recorded lectures so I could go back and watch again. '
'19940c5f0b78bac';'21W';'VO';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Chapters needed from the book were provided on Moodle which was a huge help! I also felt that our professor was very helpful and welcoming, which made me feel supported if I needed to ask questions or didn''t understand something.'
'19940c5f0b78bac';'21W';'VO';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'non'
'19940c5f0b78bac';'21W';'VO';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'English options?? '
'a457206b512cba3';'21W';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Aufzeichnungen'
'a457206b512cba3';'21W';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Thank you for such a wonderful learning course experience '
'a457206b512cba3';'21W';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Everything was explained in an interesting and well understandable way, the exam sessions were really helpful '
'a457206b512cba3';'21W';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'The professor is just great. Very understanding, encouraging and supportive. I guess in COVID-times this is especially important since it is mentally challenging.  Besides this, she has an extensive knowledge in the topic and taught the content in a very well-structured and detailed manner. '
'a457206b512cba3';'21W';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Sometimes it was a bit challenging for me to get the relationships between the different aspect found in the different chapters. For example Replicative/Innovative Entrepreneur and Schumpeterian opportunities/Kirznerian opportunities. Maybe this can be emphasised more. '
'a457206b512cba3';'21W';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'All in all, a very informative course with a great professor. Thank you very much!'
'1ebbb337d07bb5e';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Interessante Anwendung der in der Vorlesung gelernten Methoden. Spannende Cases mit sehr gutem Arbeitsklima im Kurs. Vielen Dank nochmal an Professor Wdowaik für die abschließenden Worte!'
'1ebbb337d07bb5e';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'The professor is very helpful and is always ready to help the students to reach their goals'
'1ebbb337d07bb5e';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Groupwork on the case studies.'
'1ebbb337d07bb5e';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'No critics apply. It was just perfect.'
'ab949c3fd69f508';'21W';'EX';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'The course materials are very helpful and the class was very interactive and interesting. Our Professor treats everyone equally and helpful.'
'ab949c3fd69f508';'21W';'EX';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'i suggest that next time if  its possible we would do a face to face  lecture, the Lecture is far better in the field since its a study excursion course. '
'ab949c3fd69f508';'21W';'EX';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'Alles gut'
'83bc8c885e505e3';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Obwohl wir die LV online abhalten mussten, wurden alle Inhalte SEHR GUT und SEHR SPANNEND erklärt bzw. präsentiert.'
'83bc8c885e505e3';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'KEINE :-) !!'
'8b2ee657ea8512a';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';'-2';'-1';'Examples from real life/real companies. The possibility to watch all the recorded lectures whenever we wanted (and replay them).'
'8b2ee657ea8512a';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'+ Die YouTube Videos sind super, jeder kann die LV in eigenem Tempo ansehen.
+ Die interaktiven Einheiten waren auch interessant um ein wenig Praxisbezug zu bekommen'
'8b2ee657ea8512a';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';'-2';'-1';'That the lectures in school would have complemented the things covered in the recorded lectures. To get a deeper understanding of e.g. concept/prototype development, how to do an utility analysis etc.'
'8b2ee657ea8512a';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';'-2';'-1';'-'
'91886688475b5c3';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Diskussionen innerhalb der LV sehr hilfreich, viel Feedback zum Projekt, interessante Lernerfahrung'
'91886688475b5c3';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Tutorium war sehr informativ (für der Umsetzung der Projekte)'
'91886688475b5c3';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Klarere Definitionen bezüglich Enpräsentation/Video'
'91886688475b5c3';'21W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritik bzw. Verbesserungsvorschläge für die LV: ';'n/a';;'-1';'Kommunikation könnte etwas besser sein (vor allem Tutorium mit LV-Leiter)'
'5c6e95609490aba';'21W';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Viele Praxisbeispiele 
Hervorragende Methodik fürs Lernen 
Lernklima auf dem besten Niveau 
Man nimmt viel mit  '
'5c6e95609490aba';'21W';'VC';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Anregungen und Kommentare zum Fragebogen: ';'n/a';;'-1';'Gratulation Herrn Prof Höllwegger  für das was geleistet wurde '
'ca13a218d276508';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Das wiederholt Besprechen der Exposés, sowie das Überarbeiten und das Diskutieren über den Fortschritt, auch die Feedbackrunde war sehr hilfreich und das reviewen der anderen Teilnehmer'
'ca13a218d276508';'21W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'In der LV war Folgendes besonders hilfreich für meinen Lernprozess: ';'n/a';;'-1';'Themenfindung, Reviews und Feedback seitens der LV-Leitung
Schlussendlich habe ich ein fertiges Exposé, auf welchem ich meine Masterarbeit aufbauen kann.'
