'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'da51e0a32127c7b';'21S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine! Alles top! '
'da51e0a32127c7b';'21S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehr Übungsphasen mit Übungsbeispielen zwischen den einzelnen Themen (vielleicht in Form von Arbeitsaufträgen) könnte den individuellen Lernerfolg stärken und die Eigeninitiative fördern. 

'
'd487f3e253ba905';'21S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Beide LV-Leiter haben sehr gut erklärt und viel Raum für eigene Fragen und Antworten gelassen. Ich habe mich immer "mitgenommen" gefühlt und mich sogar auf die einzelnen LV Tage gefreut. Gerne würde ich mit den beiden LV-Leitern weiter Statistik lernen. '
'd487f3e253ba905';'21S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Praktische Beispiele....'
'd487f3e253ba905';'21S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Alles war super! Schade, dass es schon vorbei ist!!'
'd487f3e253ba905';'21S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Gerne würde ich im nächsten Semester Statistik IV besuchen:-)'
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'aktuelle Medienauswahl
sehr abwechslungsreiche und vielfältige LV
anspruchsvolle, diskursive Aufarbeitung pädagogischer Themen'
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Filme und die Diskussionen dazu.'
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'anregung und austausch zu für mich relevanten themen'
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'hoffentlich nächstes Mal im Wulfenia :)'
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Danke Hr. Prof, für diese sehr ansprechende Lehrveranstaltung welche trotz Covid, einfach großartig war!! '
'4a105f0ca597424';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'besser nicht virtuell'
'd2d62ab6598dfdd';'21S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr abwechslungsreich gestaltete LV, sehr bemühter LV-Leiter, interessante Gastvorträge. Würde ich jederzeit wieder besuchen. '
'd2d62ab6598dfdd';'21S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Themenvielfalt war super.
Die Gastvorträge boten interessante Perspektiven.
Der Besuch im UniGarten hat großen Spaß gemacht, vor allem weil dadurch praktische Einblicke gesammelt werden konnten.
Eine sehr empfehlenswerte Lehrveranstaltung!'
'd2d62ab6598dfdd';'21S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine!'
'fc6e2bc7d649645';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'hmmmmm?'
'fc6e2bc7d649645';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr gut aufbereitet. Alles wurde gut verständlich erklärt und die Möglichkeit für Rückfragen war immer gegeben. Kann ich nur weiterempfehlen. '
'fc6e2bc7d649645';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Beispiele wurden zwei Mal durchgemacht. Zuerst alleine und dann zusammen - Wiederholung hat Lernfaktor '
'fc6e2bc7d649645';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Herr Wieser erklärt, bei aufkommenden Fragen, sehr geduldig und wertschätzend.'
'fc6e2bc7d649645';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mir erschließt sich leider noch immer nicht, wofür die Quantitative Verfahren notwendig sind. Zu Beginn der LV wurde mitgeteilt, dass zur Prüfung nur die Interpretation der SPSS Outputs kommen werden, letztendlich mussten wir diese aber doch selber erstellen. Schwierig, wenn man keine Notizen gemacht hat. auch im Moodle gibt es dazu auch keine passende Unterlagen, die Erstellung der Abschlussarbeit gestaltete sich daher sehr schwierig, eben weil SPSS.
Würde daher vorschlagen, den Studierenden auch die Anwendungen zu Verfügung zu stellen. '
'fc6e2bc7d649645';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'alles gut'
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Abstellung der Inhalte auf Interessen der Studentinnen'
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Wissenschaftlichen Artikel zur Bearbeitung'
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Mir gefiel gut, dass wir vieles selbstständig erarbeiten konnten.'
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es gab viel zu wenig Interaktive Erarbeitung mit den Lektoren, die Studierenden wurden mittels "Referaten" beschäftigt es wurde jedoch wenig Wert auf direkte Vermittlung von Wissen gelegt, der Titel der Vorlesung war sehr spannend jedoch konnte diese Spannung im Laufe der LV nicht erfüllt werden. 
'
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Leider finde ich diese LV absolut ungeeignet für Studierende, die kein bzw. kaum Wissen über Ökonomie/Wirtschaft haben. Ich war sehr oft mit den Begriffen überfordert und habe bei einigen Teilen der LV nicht viel verstanden. Im ZEUS wird es als Wahlfach für Studierende aller Fächer ausgeschrieben, doch im Endeffekt fühlte ich mich benachteiligt. 
Die Organisation an sich fand ich auch eher unglücklich. Oft waren Abgabetermine unklar oder im moodle war kein entsprechender Ordner für Abgaben eingerichtet. 
Nach dem Referat, das für mich persönlich eine sehr große Herausforderung war, kam von den Vortragenden kaum Feedback, was ich sehr schade fand. Diese LV hat mir leider absolut keinen Spaß gemacht und ich habe definitiv nicht Lust bekommen, mich mehr mit Wirtschaft bzw. Ökonomie zu beschäftigen. '
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Noch mehr Input (kann auch über weiterführende Literatur sein)'
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Mehr eingehen auf den individuellen Wissensstand der Teilnehmenden
Bessere Organisation, KLARER FADEN
Wichtige Abgabetermine ins moodle schreiben oder am Besten nochmal eine Mail an alle TeilnehmerInnen
Nach einer Präsentation den Referenten Feedback geben! '
'3e98646fda2a620';'21S';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Die Artikel waren sehr spannend und wir hätten gerne gemeinsam mit den Lektoren diese erarbeitet, ein reines "Abhalten von Präsentationen" während der gesamten Lehrveranstaltung war wenig wissensvermittelnd und wurde von den Kollegen auch nicht wahrgenommen, die Diskussionen die daraus entstehen sollten waren nicht interaktiv, da viele der Studierenden nciht aktiv daran teilnahmen. Die Inhalte der LV waren grundsätzlich spannend jedoch müsste die Form der Wissensvermittlung von beiden Lektoren dringend überdacht werden, egal ob online oder Präsenzveranstaltung. '
'c8e5188aaff370f';'21S';'VO';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Habe einen guten Überblick über die Lernmodelle, Lernmotivation, usw bekommen. 
Außerdem hat es mir sehr gut gepasst dass die LV auf Video war, so konnte ich mir selbst einteilen wann ich mich mit welchem Thema beschäftige. Dazu dann in der Onlinestunde die Möglichkeit noch einmal detaillierte Fragen zu erörtern.
und jede Woche ein kahoot. War sehr aufschlussreich'
'46a2ca34dc89061';'21S';'PS';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'- Äußert sympathischer und engagierter LV-Leiter! 
- Gelungene LV 
- Großer Grad an freien Arbeit. Hr. Zehetmeier, einfach supper:-) 
'
'46a2ca34dc89061';'21S';'PS';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Ich war sehr dankbar, dass der LV-Leiter Zehetmeier nicht wie andere Professoren ewig viele Arbeitsaufträge gab, da man so und so schon viele Aufgaben bekommt rund um die Coronazeit.

Herr Zehetmeier tat dies bewusst so. Danke! '
'46a2ca34dc89061';'21S';'PS';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'- mehr gemeinsame Plenarsitzungen. Es waren nur zwei insgesamt. 
- Kontrolle der Gruppenarbeiten. '
'46a2ca34dc89061';'21S';'PS';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Top'
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die Themen waren sehr interessant und auch die zahlreichen Diskussionen haben diese Lehrveranstaltung richtig toll gemacht! '
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Dass sie online stattgefunden hat und auch geblockt wurde. Außerdem die lockere Vortragsweise und auch Zeit für Diskussionen war vorhanden.
Auf Fragen der Studierenden wurde sehr intensiv eingegangen. Die Themen wurden gut verständlich präsentiert.
Mir hat diese LV besonders gut gefallen, da sie Themen behandelt, die mich sehr interessieren.'
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Diskussionen, die Lehrperson, die Themen... alles war extrem interessant und selbst die Themen, welche nur als Randbemerkung vorkamen, oder in Diskussionen leider nicht weiter angesprochen werden konnten, weckten mein Interesse auf mehr Informationen und bewegten mich, mich selbst in viele der kleineren Themen mehr einzulesen. Die Lehrperson passt perfekt zu Ihrem Fach und den vermittelten Themen. Chapeau! :)'
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'mehr Stunden. 9 Stunden insgesamt sind für die Masse an Themen, welche wir in Theorie in dieser LV machen könnten, leider viel zu wenig. Ich finde es sehr schade, dass eine solch interessante LV so kurz ist.'
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine Kritikpunkte. War eine sehr interessante Lehrveranstaltung '
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'OPTIONEN';'Mein persönlicher Lernfortschritt in dieser LV war:';' 1:sehr hoch(1/n), 2:hoch(2/n), 3:mittel(4/n), 4:niedrig(8/n), 5:sehr niedrig(16/n), 6:keine Antwort(-3/j)';'2';'2';'könnte höher gewesen sein, wenn mehr Stunden'
'ab3c4efa37c5b74';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'///'
'5444d2f111cf3aa';'21S';'PS';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Es herrschte immer ein sehr angenehmes und entspanntes Arbeitsklima.'
'5444d2f111cf3aa';'21S';'PS';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Teilweise schienen die Themen, welche behandelt wurden, nicht von sehr großer Wichtigkeit zu sein.'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die interaktive Art des Professors uns reflektieren und diskutieren zu lassen sowie sich dadurch den Stoff noch leichter einzuprägen etc. Begriffe und Aussagen, die als Eselsbrücke dienen können, Wiederholung der wichtigsten Termini in der jeweils anschließenden Stunde und die entspannte Art des Professors mit der Gruppengröße und dem distance learning umzugehen, waren ebenso sehr hilfreich.'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die ganze Aufbereitung des Professors hat mir gut gefallen. Die Einteilung in Gruppen und die Digitalen Coffee Shops waren interessant und der generelle Aufbau der LV udn auch die Art des Professors wie er mit den Studierenden umgegangen ist.'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der Vortragende war besonders redegewandt und hat die Inhalte trotzdem klar und verständlich vermittelt. Vor allem rhetorisch sehr kompetent!'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Viele neue hilfreiche Quellen (auch für die Zukunft) und auch neue Arbeitsweisen'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'die Terminverschiebungen in den letzten Einheiten waren oft an anderen Tagen/Zeiten, was für viele Studierende für Überschneidungen mit anderen LVs gesorgt hat.'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Absolut keine.'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Arbeitsauftrag manchmal etwas unklar gewesen, wurde dann aber immer in der nächsten Stunde abgeklärt'
'12366fff7b7d394';'21S';'PS';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Die Blockstunden waren hervorragend aufbereitet - die digitalen Coffeeshops waren für mich neu, aber sehr interessant und toll. Einzig waren die Blockstunden, meiner Meinung nach, fast ein wenig zu weit voneinander entfernt. Trotzdem hat es Herr Prof. Brauckmann stets geschafft, uns wieder ins Boot zu holen und den Wissensstand aufzufrischen. '
'e77750db801635f';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Aufgaben waren sehr realitätsnah gestaltet und gaben immer wieder einen Denkanstoß. Man erledigte die gestellten Aufgaben gerne. So stelle ich mir eine Lehrveranstaltung im Distance-Learning vor! Wirklich sehr gut gelungen.'
'e77750db801635f';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Fr Prof. Koren ist eine Bereicherung für die Universität als auch für die Studierenden. Sehr engagiert und vor allem auch sehr motivierend gegenüber den Studuerenden. Sie bringt den Studierenden eine Wertschätzung gegenüber. Großartige Persönlichkeit, nicht nur charakterlich, sondern auch von ihrer Fachkompetenz!'
'e77750db801635f';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Stets sehr interessante LV, spannende Themen, sehr praxisrelevant!
Innovatives Online-Format mit tollen Audio-Präsentationen, Peer-Feedbacks und Arbeitsaufträgen
Der Auslassbonus ist auch super.
Die gesamte LV hat mir sehr gut gefallen. '
'e77750db801635f';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'e77750db801635f';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Absolut keine! Tolle LV und sehr empfehlenswert!'
'e77750db801635f';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Vielen DANK für diese tolle LV!! '
'5ad869da28d2bfd';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Gruppenpräsentationen
Verbindung von Theorie und Praxis durch Workshops'
'5ad869da28d2bfd';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Präsentationen waren sehr gut vorbereitet, umfangreich und interessant. Viele hilfreiche Themen wurden somit abgedeckt. Der Arbeitsaufwand der LV war genau richtig.'
'5ad869da28d2bfd';'21S';'SE';2.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'zeitweise wiederholt sich der Inhalt
Reflexionsrunden sind manchmal zu lange und es wurde wirklich viel Reflektiert'
