'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
- am Beginn jeder Einheit wurden die wichtigsten Dinge der letzten Einheit wiederholt
- Stoffmenge war perfekt, nicht zu viel aber auch nicht zu wenig
- Professorin ging auf die Studenten und deren Fragen ein'
'a57d2b3f23a4a96';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Professorin hat in der letzten VO vor der Prüfung ein gutes Buch genannt. Dies hätte sie uns etwas früher sagen können für die Prüfung. Dann hätte man sich besser damit auseinander setzen können und nicht nur schnell schnell unter Zeitdruck.'
'a57d2b3f23a4a96';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'a57d2b3f23a4a96';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehr Beispiele zu gewissen Themen. '
'a57d2b3f23a4a96';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine!! Weiter so!!'
'a57d2b3f23a4a96';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Am Anfang gab es eine kurze Zusammenfassung darüber, was wir in der letzten LV gemacht haben, was mir persönlich sehr gefallen hat. Dadurch viel es einem leichter, wenn man mit dem Stoff der vorigen LV fortsetzte. Die LV hat mich sehr fasziniert, da man selber mitdenken und sich auch miteinbeziehen konnte. '
'903ac54a0903dc3';'16W';'VT';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Reflektierter Vortrag und angenehme Atomosphäre in LV.
Tutorium bei Christian Slamanig war sehr hilfreich und Christian stets bemüht, sich mit allen anfallenden Fragen auseinanderzusetzten. 
'
'903ac54a0903dc3';'16W';'VT';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Vortragsweise des Professors;
Tutorium; der Tutor war sehr bemüht die Lehrveranstaltungsinhalte näher zu bringen 
Inhalt von der Lehrveranstaltung
'
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Lockere Atmosphäre.'
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Vortragsweise des Professors,
Lerhveranstaltungsinhalt'
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Referate waren sehr gut.
Prof. Weiß erarbeitete mit uns den Sinn schwieriger Stellen; am Beginn jeder Sitzung gab er einen Überblick über das bisher Behandelte.'
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die gemeinsame Textlektüre, die Referate, die Diskussionen und die Möglichkeit jederzeit Fragen zu stellen. Herr Prof. Weiß war sehr bemüht, schwierige Textpassagen äußerst anschaulich zu erklären. '
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'interessante Diskussionen und Referate; Kompetenz des LV-Leiters ist hervorragend; umfangreiche Textlektüre wurde zur Verfügung gestellt
empfehlenswerte LV'
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'613cc87af0f3ab7';'16W';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es wäre gut, wenn Handouts der Referate auch im moodle stünden.
Teils mehr Zeit für Diskussion/bessere Zeiteinteilung bei den Referaten.'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Vortragsweise und Querverweise auf Wissenschaften aller Art'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Ich fand den physikalischen Zugang zu dem Thema sehr erfrischend. Konkrete Beispiele haben sehr geholfen die Theorie besser zu verstehen. Die Vortragungsart hat mir sehr gut gefallen. '
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Herr Wiltsche hat mit viel Enthusiasmus unterrichtet und hat uns innerhalb kürzester zeit sehr viel Wissen weitergegeben,und das auf eine besondere Art. Dafür bin ich sehr dankbar.'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'sehr aktiver Vortragender, gut strukturiert mit toller Begleitliteratur, viele sehr gut erklärte Beispiele - auch wenn man von Physik usw. keine Ahnung hat konnte man leicht folgen'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Sehr interessante Block-LV
Lebhafter Vortrag mit viel Humor
Gute Erklärungen, offene Fragen wurden kompetent beantwortet
Spannende Aufbereitung der Themenblöcke mit Einblicken in die Wissenschaft'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die freie und zwischendurch auch lustige Vortragsweise des Herrn Wiltsche. Er geht wunderbar auf Fragen und Anregungen ein. Tolle Folien die auch bereitgestellt werden. Viele Beispiele die den Inhalt wunderbar vermitteln. Super Vorbereitung für die Klausur. Einer der besten Professoren bei denen ich bis jetzt was lernen durfte! Bitte weiterhin Lv´s von ihm anbieten!!'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der Stil des Vortrags, das Engagement und die Fachkompetenz des Vortragenden; auch der weite Bogen auch auf außereuropäische Wissenschaftsgeschichte'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Klausurtermine nicht so knapp im Anschluss an eine BlockLV ansetzen'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehr Berücksichtigung der Geisteswissenschaften neben den Naturwissenschaften'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'mehrere Termine mit kürzeren Einheiten wären der Ausnahmefähigkeit sehr zuträglich'
'9de32c528a40778';'16W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Eine schnellere Bekanntgabe des Prüfungstermins wäre sehr hilfreich gewesen. '
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'sehr interaktives Seminar;
man bekommt Feedback zu den Hausübungen;
offener Lehrende, welcher sich sehr viel Mühe gibt die Inhalte der Lehrveranstaltung so zu vermitteln, dass jeder/ jede versteht um was es geht;
Die Besprechung/ Analyse von Textpassagen in der Lehrveranstaltung war sehr lehrreich und interessant, dank den Beispielen in der LV war es leichter die Inhalte zu verstehen'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Das Herr Kletzl die Studenten aktiv zum Inhalt der LV miteinbezogen hat, so konnte man den Inhalt auch viel besser verstehen'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Klare Struktur und großer Informationsgehalt'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Gut nachvollziehbare Erklärungen von komplexen philosophischen Inhalten.'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die humorvolle Art des LV-Leiters, sowie seine intensiven Bemühungen uns den Stoff zu vermitteln.
Das angenehme Klima der LV.'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Inhalte wurden gut dargebracht, auch wenn das Thema manchmal doch sehr kompliziert war. Man konnte (mit-)diskutieren, eigene Gedanken einbringen und auch jederzeit Fragen stellen, die bestmöglich beantwortet wurden. Zu jedem neuen Thema wurden (teils sehr lustige) Beispiele gebracht, die meist beim Verstehen halfen. Die Atmosphäre generell war sehr locker und angenehm, was nicht zuletzt am Professor lag. '
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Vor allem die Art und Weise des Vortragenden das Thema zu vermitteln. Der Stoff war sehr gut strukturiert, und da die PowerPoint Präsentation immer online gestellt wurde, konnte man sich nach dem Kurs über alles noch einmal einen Überblick verschaffen. Der Vortragende hat den Stoff überaus interessant vermittelt und man konnte problemlos Fragen stellen und bekam immer eine Antwort. Da die meisten Themengebiete sehr umfangreich waren, gab es zwar oftmals nicht so viel Zeit um ausführlich darüber zu diskutieren, aber wann immer es ging, gab uns der Vortragende Zeit für ein paar Minuten freie Diskussion. 
Im Großen und Ganzen besuchte ich den Kurs sehr gerne, man bekam viel vom Stoff mit und der Vortragende hat großen Unterhaltungswert.'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Vielleicht etwas weniger blasphemische Karrikaturen/Witze/Anekdoten usw. Muss mMn nicht unbedingt sein. Stichwort: Zu glauben -oder nicht zu glauben- ist eine persönliche Entscheidung, die man nicht zwingend öffentlich zur Schau tragen muss. Und sollte man es doch tun, ist wohl -wie eig. immer- ein zumindest teilweise respektabler Umgang mit der Gegenseite wünschenswert. Denn -eine dogmatische Vorstellung von- Gott ist vielleicht seit 1883 tot, aber deshalb ist der Glaube in seiner Gesamtheit nicht automatisch lächerlich und kindisch.'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'jede Woche Frontalvortrag '
'416abb913c7d731';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es wäre vielleicht hilfreich, wenn wir zu den PowerPoint Folien auch einige Texte ins Moodle bekommen würden, die Beispiele zu den behandelten Themen beinhalten. Ansonsten gibt es für mich keine Kritikpunkte.'
'2b49d636dead2fb';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Sehr geduldige und  bemuehte Lehre, immer Antworten auf Fragen'
'2b49d636dead2fb';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Möglichkeit, über die Aussage- bzw. Prädikatenlogik die Wahrheit oder Falschheit von Aussagesätzen zu erkennen.

Die verschiedenen Bedeutungsmöglichkeiten eines Aussagesatzes zu sehen.
'
'2b49d636dead2fb';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Frau Benke ist eine sehr sympathische Frau bei der man sich wohl fühlt. '
'2b49d636dead2fb';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Mehl Gelegenheit sum Ueben und Vertiefen I''m Tutorium'
'2b49d636dead2fb';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Teilweise waren die Erklärungen etwas wirr. 
Es wäre wichtig die Erklärungen mit mehr Klarheit zu geben, indem genauer nachgefragt wird, was die Frage ist. 

Dieses Wirrwarr mit dem Tutorium war etwas ungünstig. '
'24c8182e7a44aaa';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'einfach empfehlenswert!!'
'24c8182e7a44aaa';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die lebhaften Diskussionen der Stundeten mit dem Vortragenden'
'24c8182e7a44aaa';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Vortragsweise und Vorbereitung des LV Leiters'
'24c8182e7a44aaa';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Der LV-Leiter war immer gründlich vorbereitet und erarbeitete mit den Studierenden dne Sinn schwieriger Stellen. Die Literatur war sehr gut ausgewählt. zu Beginn jeder Sitzung wurde der vergangene Stoff rekapituliert.'
'24c8182e7a44aaa';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Genauigkeit'
'24c8182e7a44aaa';'16W';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Herr Mag. Thomas Hainscho ist ein hervorragender Vortragender und ich habe viel Neues erfahren. Herr Mag. Hainscho unbedingt weiterhin für Seminare einsetzen.'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'dass die Themen gut auf den Powerpoint-Folien aufbereitet waren
dass Frau Renz die Inhalte gut und übersichtlich zusammengefasst und dazu passende Texte gegeben hat

dass es ein Tutorium gab, bei dem sich Frau Herzl sehr bemüht hat und uns die Inhalte gut erklärt hat, außerdem fand ich es von großem Vorteil, dass Frau Herzl uns geholfen hat, wenn wir eine Frage nicht verstanden haben und uns auch in ihrer Freizeit für Fragen zur Verfügung gestanden ist, das finde ich sehr nett und es war sehr hilfreich
außerdem war das Tutorium immer sehr gut vorbereitet und es sind nochmals die Inhalte der Lehrveranstaltung besprochen worden, das habe ich auch für die Prüfungsvorbereitung sehr hilfreich gefunden'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'sehr bemüht, sehr verständlich, konstruktiv und schnelle Rückmeldungen, äußerst freundlich und kollegial: die Tutorin
hochprofessionell, nicht überfordernd, hilfsbereit und diskussionsfreudig: Frau Prof.Renz
Herzlichsten Dank'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Differenzierte Darstellung und Auseinandersetzung
Tutorium - zum nochmaligen Durchgehen des Stoffes sehr hilfreich'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die Texte haben einen guten Über- und Einblick in die Philosophie gegeben. Die Folien waren sehr verständlich aufgebaut! In der LV sowie auch in der Prüfung herrschte eine sehr angenehme Stimmung. Frau Renz hat auch immer darauf geachtet, dass Fragen sofort geklärt werden! (Sie hat regelmäßig gefragt, ob es Fragen, Kommentare etc. gibt.)

Ganz besonders gut hat mir das Tutorium gefallen. Frau Herzl hat alle Inhalte wirklich super wiederholt und alle Unklarheiten beseitigt! 

Diese LV ist auch für Nicht-Philosophie-Studierende sehr zu empfehlen. '
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Viele verschiedene Themen, breitgefächertes Wissen und interessante Texte. Namita hat das Tutorium sehr gut gestaltet und jedes Thema sehr gut aufgearbeitet. '
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Frau Prof.Renz hat professionell unterrichtet. Zusätzlich hat sie mir Verbesserungsvorschläge gegeben, die für meinen weiteren philosophischen Weg sehr wichtig sind.'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die LV-Leiterin ist sehr engagiert, bemüht und motiviert, die Auswahl der Texte, Vortrag und Diskussionsführung waren sehr gut.
 
'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Systematischer Aufbau, dadurch für mich ein Einblick, wie in etwa wissenschafliche Philosophie zu sehen ist.'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'gut strukturierter Vortrag (rote Linie)'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Das große Wissen von Frau Prof. Renz, und das gute verständliche Nachbearbeiten durch Namita Herzl 
'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV hat mir besonders gut gefallen:';'n/a';'-2';'-1';'Die zur Verfügung gestellten Texte und Folien gaben einen guten ersten Überblick über die Themen.
Der Vortrag von Prof. Renz war spannend und machte "Lust auf mehr".
Das Tutorium war extrem wichtig und bereichernd - unsere Tutorin, Namita Herzl, war überaus hilfsbereit und verlässlich. Sie bemühte sich um Antworten auf alle unsere Fragen und schuf, mit ihrem sehr freundlichen Wesen, ein sehr angenehmes Ambiente.
'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'4h am Stück ist etwas lang für die Intensität der Vorlesung'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Vier Stunden am Stück sind sehr anstrengend!'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'kürzere Lehreinheiten, da die Themen doch sehr anspruchsvoll sind.'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Nur ein Kritikpunkt: Die 4-Stunden Blöcke (immer Dienstags von 10:00-14:00) waren, vor allem für eine Pflichtveranstaltung, doch etwas mühsam.'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Vier Stunden am Stück waren sehr anstrengend.'
'0f17b854f99c9a6';'16W';'UE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Diese Lehrveranstaltung war für mich ein weitgehend neues Wissensgebiet, vieles zuvor über Philosophie Gehörtes sehe ich nun anders, insbesondere triviale philosophische Erklärungen, bzw. der Zugang ist ein anderer geworden, wenngleich ich glaube, nur von elementaren Grundbegriffen fragmentär gehört zu haben.
Zudem konnte ich zu geänderten Sichtweisen gelangen und mehrere offene Fragen konnte ich mir durch die LV beantworten.
Besonders gut gefallen hat mir auch das Tutorium mit Frau Namita Herzl.
Sie hat mit erstaunlicher Eloquenz und profundem Wissen eine nochmalige Wiederholung des Gehörten gebracht, Unklarheiten meist bravourös beseitigt (bzw. später geklärt) und mit  Ihrem Enthusiasmus und Charisma weiteres Interesse geweckt.'
